LOCAL_FOLDER,LOCAL_PATH,FILE_SIZE,BUCKET_NAME,DESTINATION_KEY,CHECKSUM,CHECKSUM_SIZE,CHECKSUM_KEY
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/44/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/44/z/deepCoadd_9939_44_z_hscPdr2_hscImports_pdr3_wide_full.fits",125161920,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/44/z/deepCoadd_9939_44_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'5599251907e30ce4f6583a00bd281ca6',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/44/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/8,4/calexp-HSC-Z-9939-8,4.fits",125161920,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/44/z/deepCoadd_9939_44_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'5599251907e30ce4f6583a00bd281ca6',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/r/deepCoadd_9939_39_r_hscPdr2_hscImports_pdr3_wide_full.fits",127961280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/r/deepCoadd_9939_39_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'6e20951ce1996c46dc8b62b26ee88529',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/3,4/calexp-HSC-R-9939-3,4.fits",127961280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/r/deepCoadd_9939_39_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'6e20951ce1996c46dc8b62b26ee88529',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/y/deepCoadd_9939_39_y_hscPdr2_hscImports_pdr3_wide_full.fits",127319040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/y/deepCoadd_9939_39_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'bc1b527e3036b4fe4713f67bef8b2f0a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/3,4/calexp-HSC-Y-9939-3,4.fits",127319040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/y/deepCoadd_9939_39_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'bc1b527e3036b4fe4713f67bef8b2f0a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/g/deepCoadd_9939_39_g_hscPdr2_hscImports_pdr3_wide_full.fits",127431360,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/g/deepCoadd_9939_39_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'65a3831da60e29f0ff15c2ab4fa9883d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/3,4/calexp-HSC-G-9939-3,4.fits",127431360,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/g/deepCoadd_9939_39_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'65a3831da60e29f0ff15c2ab4fa9883d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/i/deepCoadd_9939_39_i_hscPdr2_hscImports_pdr3_wide_full.fits",134864640,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/i/deepCoadd_9939_39_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'64b63be0e3d1afe0365fe4d54071a1b4',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/3,4/calexp-HSC-I-9939-3,4.fits",134864640,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/i/deepCoadd_9939_39_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'64b63be0e3d1afe0365fe4d54071a1b4',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/z/deepCoadd_9939_39_z_hscPdr2_hscImports_pdr3_wide_full.fits",129899520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/z/deepCoadd_9939_39_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'2c80145608f6762bce5cb697d70e986f',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/3,4/calexp-HSC-Z-9939-3,4.fits",129899520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/39/z/deepCoadd_9939_39_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'2c80145608f6762bce5cb697d70e986f',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/r/deepCoadd_9939_40_r_hscPdr2_hscImports_pdr3_wide_full.fits",128903040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/r/deepCoadd_9939_40_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'f9d87ea672f34af921bf157ba22eb46d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/4,4/calexp-HSC-R-9939-4,4.fits",128903040,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/r/deepCoadd_9939_40_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'f9d87ea672f34af921bf157ba22eb46d',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/y/deepCoadd_9939_40_y_hscPdr2_hscImports_pdr3_wide_full.fits",125691840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/y/deepCoadd_9939_40_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'57a376f27a4a38d55c3245886b25dde7',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/4,4/calexp-HSC-Y-9939-4,4.fits",125691840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/y/deepCoadd_9939_40_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'57a376f27a4a38d55c3245886b25dde7',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/g/deepCoadd_9939_40_g_hscPdr2_hscImports_pdr3_wide_full.fits",128211840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/g/deepCoadd_9939_40_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'01060e335103fa0e7de265e435bffb4e',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/4,4/calexp-HSC-G-9939-4,4.fits",128211840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/g/deepCoadd_9939_40_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'01060e335103fa0e7de265e435bffb4e',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/i/deepCoadd_9939_40_i_hscPdr2_hscImports_pdr3_wide_full.fits",132618240,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/i/deepCoadd_9939_40_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'c48de6ec8df0cb06037a6b6f4fbcc4b0',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/4,4/calexp-HSC-I-9939-4,4.fits",132618240,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/i/deepCoadd_9939_40_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'c48de6ec8df0cb06037a6b6f4fbcc4b0',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/z/deepCoadd_9939_40_z_hscPdr2_hscImports_pdr3_wide_full.fits",127471680,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/z/deepCoadd_9939_40_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'0fd8cced46a1d6ffbe14f62d8c33176c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/4,4/calexp-HSC-Z-9939-4,4.fits",127471680,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/40/z/deepCoadd_9939_40_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'0fd8cced46a1d6ffbe14f62d8c33176c',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/r/deepCoadd_9939_50_r_hscPdr2_hscImports_pdr3_wide_full.fits",127641600,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/r/deepCoadd_9939_50_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'f14a0bc6d200bc962a2cfa4dc68e4bae',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/5,5/calexp-HSC-R-9939-5,5.fits",127641600,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/r/deepCoadd_9939_50_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'f14a0bc6d200bc962a2cfa4dc68e4bae',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/y/deepCoadd_9939_50_y_hscPdr2_hscImports_pdr3_wide_full.fits",126737280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/y/deepCoadd_9939_50_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'11b362e2136ed6ce6c5af540835ae0d5',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/5,5/calexp-HSC-Y-9939-5,5.fits",126737280,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/y/deepCoadd_9939_50_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'11b362e2136ed6ce6c5af540835ae0d5',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/g/deepCoadd_9939_50_g_hscPdr2_hscImports_pdr3_wide_full.fits",127759680,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/g/deepCoadd_9939_50_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'5cabaac7307a08083e66fa768c300fd2',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/5,5/calexp-HSC-G-9939-5,5.fits",127759680,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/g/deepCoadd_9939_50_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'5cabaac7307a08083e66fa768c300fd2',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/i/deepCoadd_9939_50_i_hscPdr2_hscImports_pdr3_wide_full.fits",132894720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/i/deepCoadd_9939_50_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'd1eaa5385f04e5802c31f0c8860ab6f0',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/5,5/calexp-HSC-I-9939-5,5.fits",132894720,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/i/deepCoadd_9939_50_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'd1eaa5385f04e5802c31f0c8860ab6f0',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/z/deepCoadd_9939_50_z_hscPdr2_hscImports_pdr3_wide_full.fits",127808640,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/z/deepCoadd_9939_50_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'350941f29d170ea8404fe724d1879cc3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/5,5/calexp-HSC-Z-9939-5,5.fits",127808640,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/50/z/deepCoadd_9939_50_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'350941f29d170ea8404fe724d1879cc3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/r/deepCoadd_9939_8_r_hscPdr2_hscImports_pdr3_wide_full.fits",121584960,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/r/deepCoadd_9939_8_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'46287865b03a7faf6e165b959cee02d3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/8,0/calexp-HSC-R-9939-8,0.fits",121584960,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/r/deepCoadd_9939_8_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'46287865b03a7faf6e165b959cee02d3',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/y","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/y/deepCoadd_9939_8_y_hscPdr2_hscImports_pdr3_wide_full.fits",121636800,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/y/deepCoadd_9939_8_y_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'093f6084be44374340491e8e7e43ca66',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/y","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Y/9939/8,0/calexp-HSC-Y-9939-8,0.fits",121636800,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/y/deepCoadd_9939_8_y_hscPdr2_hscImports_pdr3_wide_full.fits",b'093f6084be44374340491e8e7e43ca66',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/g","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/g/deepCoadd_9939_8_g_hscPdr2_hscImports_pdr3_wide_full.fits",121803840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/g/deepCoadd_9939_8_g_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'3ce6e8b8855f58766a36611fbcc6e41a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/g","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-G/9939/8,0/calexp-HSC-G-9939-8,0.fits",121803840,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/g/deepCoadd_9939_8_g_hscPdr2_hscImports_pdr3_wide_full.fits",b'3ce6e8b8855f58766a36611fbcc6e41a',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/i","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/i/deepCoadd_9939_8_i_hscPdr2_hscImports_pdr3_wide_full.fits",123969600,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/i/deepCoadd_9939_8_i_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'da62bb558cd600550d0a3635eb445274',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/i","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-I/9939/8,0/calexp-HSC-I-9939-8,0.fits",123969600,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/i/deepCoadd_9939_8_i_hscPdr2_hscImports_pdr3_wide_full.fits",b'da62bb558cd600550d0a3635eb445274',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/z","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/z/deepCoadd_9939_8_z_hscPdr2_hscImports_pdr3_wide_full.fits",123186240,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/z/deepCoadd_9939_8_z_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'ec36bb926fbb7850b252be24f11ed25b',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/z","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-Z/9939/8,0/calexp-HSC-Z-9939-8,0.fits",123186240,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/8/z/deepCoadd_9939_8_z_hscPdr2_hscImports_pdr3_wide_full.fits",b'ec36bb926fbb7850b252be24f11ed25b',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/52/r","/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/52/r/deepCoadd_9939_52_r_hscPdr2_hscImports_pdr3_wide_full.fits",129899520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/52/r/deepCoadd_9939_52_r_hscPdr2_hscImports_pdr3_wide_full.fits.symlink",b'15dcccd450ab52d96e6ec88aa1cccccd',n/a,n/a
"/rds/project/rds-lT5YGmtKack/ras81/butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/52/r","/rds/project/rds-rPTGgs6He74/ras81/lsst-ir-fusion/dmu0/dmu0_HSC/data/hsc-release.mtk.nao.ac.jp/archive/filetree/pdr3_wide/deepCoadd-results/HSC-R/9939/7,5/calexp-HSC-R-9939-7,5.fits",129899520,"LSST-IR-Fusion-Butlers","butler_full_20221201/data/hscImports/pdr3_wide_full/deepCoadd/9939/52/r/deepCoadd_9939_52_r_hscPdr2_hscImports_pdr3_wide_full.fits",b'15dcccd450ab52d96e6ec88aa1cccccd',n/a,n/a
